1,0,0,0,0,7,0,0,64,5,5,0,1,0,0,7,1,2,128,5,8,2,3,128,1,3,4,2,0,0,8,5,1,32,3,8,3,6,64,5,7,7,4,32,3,7,6,7,128,3,6,9,8,0,0,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9216382503509521
1,0,0,0,0,7,0,0,64,5,5,0,1,0,0,7,1,2,128,5,8,2,3,128,1,3,4,2,0,0,8,5,1,32,3,7,3,6,32,3,7,7,4,32,3,8,6,7,32,5,6,9,8,0,0,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9239590167999268
1,0,0,0,0,7,0,0,64,5,7,0,1,64,1,7,1,2,128,5,8,2,3,128,1,3,4,2,0,0,8,5,1,128,5,8,3,6,64,5,7,7,4,32,3,7,6,7,128,3,6,9,8,0,0,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9187713265419006
1,0,0,0,0,7,0,0,64,5,5,0,1,0,0,7,1,2,128,5,8,2,3,128,1,3,4,2,0,0,8,5,1,32,3,7,3,6,32,3,7,7,4,32,3,8,6,7,32,5,6,9,8,0,0,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9239590167999268
1,0,0,0,0,7,0,0,64,5,3,1,0,0,0,5,0,2,0,0,8,3,3,128,1,7,4,3,64,3,8,5,1,32,3,8,6,6,32,5,4,7,6,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9313310384750366
1,0,0,0,0,7,0,0,64,5,7,0,0,32,1,4,2,2,0,0,5,1,1,0,0,8,3,1,32,1,7,5,5,64,3,8,4,6,128,1,3,7,6,0,0,8,8,1,32,3,7,6,9,32,3,7,10,7,32,3,8,9,10,32,3,6,12,11,0,0,2,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9138566255569458
1,0,0,0,0,7,0,0,64,5,3,1,0,0,0,5,0,2,0,0,8,3,3,128,1,7,4,3,64,3,8,5,1,32,3,8,6,6,32,5,4,7,6,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9313310384750366
1,0,0,0,0,7,0,0,128,5,7,1,0,64,5,8,2,2,128,3,8,3,2,128,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7860750555992126
1,0,0,0,0,7,0,0,64,5,8,1,1,128,1,7,2,1,64,3,8,3,0,32,3,8,4,4,32,5,4,5,4,0,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9144027233123779
1,0,0,0,0,7,0,0,64,5,3,1,1,0,0,5,0,2,0,0,8,3,3,128,1,7,4,3,64,3,8,5,1,32,3,8,6,6,32,5,4,7,6,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9313310384750366
1,0,0,0,0,7,0,0,64,5,3,1,1,0,0,5,0,2,0,0,8,3,3,128,1,7,4,3,64,3,8,5,1,64,3,7,6,6,32,3,4,7,6,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9240955710411072
1,0,0,0,0,7,0,0,64,5,7,1,1,32,3,7,2,1,128,3,3,3,3,0,0,4,4,2,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8896928429603577
1,0,0,0,0,7,0,0,64,5,3,1,1,0,0,5,0,2,0,0,8,3,3,128,1,7,4,3,64,3,8,5,1,32,3,8,6,6,32,5,4,7,6,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9313310384750366
1,0,0,0,0,7,0,0,64,5,3,1,1,0,0,5,0,2,0,0,7,3,3,64,1,8,4,1,32,3,7,5,3,32,3,8,6,5,64,5,4,7,5,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9316040873527527
1,0,0,0,0,7,0,0,64,5,7,1,0,64,5,7,0,0,64,5,6,3,2,0,0,8,4,4,32,5,4,5,4,0,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9063481092453003
1,0,0,0,0,7,0,0,64,5,3,1,1,0,0,5,0,2,0,0,7,3,3,64,1,8,4,1,32,3,7,5,3,32,3,8,6,5,64,5,4,7,5,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9316040873527527
1,0,0,0,0,7,0,0,64,5,8,0,0,32,3,7,0,0,64,5,8,3,3,128,1,8,4,4,32,5,8,1,3,32,5,8,6,6,128,1,8,5,5,128,5,7,7,5,64,3,8,2,4,64,3,5,9,8,0,0,6,11,10,0,0,8,12,11,32,3,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8731740713119507
1,0,0,0,0,7,0,0,64,3,3,1,1,0,0,5,0,2,0,0,7,3,3,64,1,8,4,1,32,3,7,5,3,32,3,8,6,5,64,5,4,7,5,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9325597286224365
1,0,0,0,0,7,0,0,64,3,3,1,1,0,0,5,0,2,0,0,7,3,3,64,1,8,4,1,32,3,7,5,3,32,3,8,6,5,64,5,4,7,5,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9325597286224365
1,0,0,0,0,7,0,0,64,3,8,0,0,32,3,7,0,0,64,5,8,3,3,128,1,8,4,4,32,5,7,1,3,128,3,8,6,6,128,1,8,5,5,128,5,7,7,5,64,3,8,2,4,64,3,5,9,8,0,0,6,11,10,0,0,8,12,11,32,3,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8621160387992859
